,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,month
166,2015-02-19,269950.0,2,1340,7250,1.0,0.0,0.0,5,640.0,1949,0.0,98198,47.408,-122.32700000000001,1830,9750,POINT (-122.327 47.408),2
167,2015-03-24,807100.0,4,2680,4499,2.0,0.0,0.0,3,0.0,1999,0.0,98006,47.565,-122.125,2920,4500,POINT (-122.125 47.565),3
168,2014-06-05,653000.0,3,2680,9750,1.0,0.0,0.0,4,1070.0,1979,0.0,98034,47.7028,-122.23100000000001,2480,8750,POINT (-122.231 47.7028),6
169,2014-06-11,371500.0,3,1370,8336,1.0,0.0,0.0,5,0.0,1964,0.0,98133,47.7458,-122.331,1770,7288,POINT (-122.331 47.7458),6
170,2015-03-16,284000.0,3,1560,21000,1.0,0.0,0.0,3,0.0,1954,0.0,98166,47.4776,-122.337,1070,7920,POINT (-122.337 47.4776),3
171,2015-01-02,272000.0,3,2160,7140,1.0,0.0,0.0,4,490.0,1978,0.0,98023,47.3026,-122.374,1930,7350,POINT (-122.374 47.3026),1
172,2014-05-02,313000.0,3,1340,7912,1.5,0.0,0.0,3,0.0,1955,0.0,98133,47.7658,-122.339,1480,7940,POINT (-122.339 47.7658),5
173,2015-01-16,917500.0,4,3880,35003,2.0,0.0,0.0,3,1310.0,1984,0.0,98033,47.6477,-122.182,3740,35230,POINT (-122.182 47.6477),1
174,2014-09-29,673000.0,4,2590,8190,2.0,0.0,0.0,4,0.0,1980,0.0,98006,47.5619,-122.125,2260,8335,POINT (-122.125 47.5619),9
175,2015-02-10,425000.0,3,1120,1100,2.0,0.0,0.0,3,300.0,2008,0.0,98122,47.6106,-122.31,1590,1795,POINT (-122.31 47.6106),2
176,2014-07-09,399950.0,5,1970,5400,1.0,0.0,0.0,3,650.0,1986,0.0,98144,47.5868,-122.30799999999999,1280,2150,POINT (-122.308 47.5868),7
177,2014-05-30,385000.0,3,1220,4800,1.0,0.0,0.0,3,0.0,1901,0.0,98122,47.6101,-122.307,1200,4800,POINT (-122.307 47.6101),5
178,2014-11-17,269950.0,3,1950,7560,1.0,0.0,2.0,4,630.0,1975,0.0,98022,47.1976,-121.999,1950,8941,POINT (-121.999 47.1976),11
179,2015-01-07,330000.0,2,1350,8220,1.0,0.0,0.0,3,290.0,1949,0.0,98177,47.7224,-122.35799999999999,1540,8280,POINT (-122.358 47.7224),1
180,2014-07-25,260000.0,3,1670,5797,2.0,0.0,0.0,3,0.0,1988,0.0,98030,47.3505,-122.179,1670,6183,POINT (-122.179 47.3505),7
181,2015-04-14,470000.0,4,2380,5125,1.5,0.0,0.0,4,700.0,1925,0.0,98126,47.5384,-122.376,1410,5375,POINT (-122.376 47.5384),4
182,2014-06-13,589000.0,4,2440,9600,2.0,0.0,0.0,5,0.0,1961,0.0,98034,47.7044,-122.2,2290,9600,POINT (-122.2 47.7044),6
183,2014-07-23,163500.0,2,1050,3419,2.0,0.0,0.0,3,0.0,1996,0.0,98038,47.3848,-122.039,1050,3417,POINT (-122.039 47.3848),7
184,2014-09-05,835000.0,4,3130,13412,2.0,0.0,0.0,3,990.0,1993,0.0,98052,47.6993,-122.102,2260,9984,POINT (-122.102 47.6993),9
185,2014-11-21,1100000.0,5,4090,12850,1.0,0.0,2.0,4,2000.0,1986,0.0,98033,47.6627,-122.18799999999999,2540,10270,POINT (-122.188 47.6627),11
186,2015-04-15,269000.0,4,1490,10000,1.0,0.0,0.0,4,390.0,1969,0.0,98023,47.3099,-122.37899999999999,2190,8910,POINT (-122.379 47.3099),4
187,2014-05-05,560000.0,3,1900,8744,2.0,0.0,0.0,3,0.0,1987,0.0,98074,47.62,-122.04299999999999,2030,8744,POINT (-122.043 47.62),5
188,2015-04-18,615000.0,4,1330,2400,1.5,0.0,0.0,4,0.0,1901,0.0,98103,47.65,-122.34,1330,4400,POINT (-122.34 47.65),4
189,2014-12-05,585188.0,3,2230,10026,1.0,0.0,0.0,3,800.0,1975,0.0,98052,47.6647,-122.15299999999999,2230,9340,POINT (-122.153 47.6647),12
190,2014-08-18,305000.0,3,1650,9480,1.0,0.0,0.0,3,430.0,1977,0.0,98034,47.726000000000006,-122.191,1540,8400,POINT (-122.191 47.72600000000001),8
191,2014-11-05,166950.0,3,1190,8820,1.0,0.0,0.0,3,0.0,1959,0.0,98058,47.4616,-122.184,1230,7980,POINT (-122.184 47.4616),11
192,2014-09-12,799000.0,3,2140,9897,1.0,0.0,0.0,4,0.0,1959,0.0,98040,47.5505,-122.219,2680,10083,POINT (-122.219 47.5505),9
193,2014-06-25,400000.0,3,2180,7508,1.0,0.0,0.0,4,760.0,1962,0.0,98133,47.7606,-122.336,1900,7818,POINT (-122.336 47.7606),6
194,2014-12-01,230000.0,3,1060,10228,1.0,0.0,0.0,3,0.0,1948,0.0,98155,47.7481,-122.3,1570,10228,POINT (-122.3 47.7481),12
195,2014-05-15,256883.0,3,1690,5025,2.0,0.0,0.0,3,0.0,2003,0.0,98023,47.2779,-122.34700000000001,2550,5001,POINT (-122.347 47.2779),5
196,2014-11-11,423000.0,4,1970,6480,1.5,0.0,0.0,5,840.0,1920,0.0,98108,47.5511,-122.31200000000001,1500,6480,POINT (-122.312 47.5511),11
197,2014-07-23,465000.0,3,2150,4084,2.0,0.0,0.0,3,0.0,2007,0.0,98126,47.5488,-122.37200000000001,1750,2385,POINT (-122.372 47.5488),7
198,2015-01-13,440000.0,3,1910,66211,2.0,0.0,0.0,3,0.0,1997,0.0,98024,47.5385,-121.911,2330,67268,POINT (-121.911 47.5385),1
199,2014-10-14,385000.0,3,1350,155073,1.0,0.0,0.0,4,0.0,1969,0.0,98038,47.4058,-121.994,1560,50965,POINT (-121.994 47.4058),10
200,2015-03-11,210000.0,3,860,11725,1.0,0.0,0.0,4,0.0,1943,0.0,98056,47.5093,-122.184,1300,9514,POINT (-122.184 47.5093),3
201,2014-11-12,297000.0,3,1940,14952,2.0,0.0,0.0,3,0.0,1994,0.0,98042,47.3777,-122.165,2030,10450,POINT (-122.165 47.3777),11
202,2014-07-16,470000.0,3,1010,5000,1.0,0.0,0.0,3,0.0,1952,0.0,98107,47.675,-122.39399999999999,1680,5000,POINT (-122.394 47.675),7
203,2014-08-04,226500.0,3,1300,7370,1.0,0.0,0.0,4,400.0,1976,0.0,98023,47.3025,-122.37,1430,7500,POINT (-122.37 47.3025),8
204,2015-03-03,274250.0,3,910,8450,1.0,0.0,0.0,4,0.0,1962,0.0,98059,47.4787,-122.15799999999999,1400,8040,POINT (-122.158 47.4787),3
205,2014-08-04,840000.0,4,2480,11010,1.0,0.0,0.0,4,850.0,1966,0.0,98040,47.5378,-122.219,2770,10744,POINT (-122.219 47.5378),8
206,2014-09-19,677900.0,3,2440,4587,2.0,0.0,0.0,3,0.0,2010,0.0,98052,47.7073,-122.11399999999999,2750,4587,POINT (-122.114 47.7073),9
207,2015-02-05,425000.0,3,1010,5864,1.0,0.0,0.0,3,0.0,1915,0.0,98116,47.5733,-122.381,1290,5000,POINT (-122.381 47.5733),2
208,2014-11-23,180250.0,2,900,9600,1.0,0.0,0.0,3,0.0,1941,0.0,98166,47.4604,-122.339,1250,14280,POINT (-122.339 47.4604),11
209,2014-07-17,464000.0,6,2300,3404,2.0,0.0,0.0,3,700.0,1920,1994.0,98133,47.7067,-122.34299999999999,1560,1312,POINT (-122.343 47.7067),7
210,2015-04-22,320000.0,4,1550,7579,2.0,0.0,0.0,3,0.0,1993,0.0,98038,47.354,-122.04700000000001,1630,6397,POINT (-122.047 47.354),4
211,2014-07-17,625504.0,3,1270,1566,2.0,0.0,0.0,3,210.0,2014,0.0,98105,47.6647,-122.28399999999999,1160,1327,POINT (-122.284 47.6647),7
212,2014-05-15,592500.0,4,2240,12032,1.0,0.0,0.0,3,0.0,1983,0.0,98074,47.6143,-122.01700000000001,2520,12368,POINT (-122.017 47.6143),5
213,2015-01-14,465000.0,3,2714,17936,2.0,0.0,0.0,3,0.0,2005,0.0,98001,47.3185,-122.275,2590,18386,POINT (-122.275 47.3185),1
214,2014-05-27,477000.0,4,1720,6270,2.0,0.0,0.0,3,0.0,1978,0.0,98118,47.5458,-122.26799999999999,2130,8700,POINT (-122.268 47.5458),5
215,2015-01-15,280000.0,2,850,16400,1.0,0.0,0.0,3,0.0,1923,0.0,98168,47.4889,-122.29899999999999,1100,14459,POINT (-122.299 47.4889),1
216,2015-02-21,1510000.0,5,3300,33474,1.0,0.0,3.0,3,1430.0,1957,1991.0,98040,47.5673,-122.21,3836,20953,POINT (-122.21 47.5673),2
217,2014-07-03,445838.0,3,2250,5692,2.0,0.0,0.0,3,0.0,2000,0.0,98146,47.5133,-122.37899999999999,1320,5390,POINT (-122.379 47.5133),7
218,2014-08-28,1070000.0,2,3900,14864,1.0,0.0,3.0,3,1950.0,1947,0.0,98144,47.5884,-122.291,2580,5184,POINT (-122.291 47.5884),8
219,2014-10-23,467000.0,2,1320,10800,1.0,0.0,0.0,4,0.0,1947,0.0,98177,47.7145,-122.367,2120,12040,POINT (-122.367 47.7145),10
220,2014-08-22,686000.0,4,2760,6440,2.0,0.0,0.0,3,0.0,1999,0.0,98075,47.5836,-122.02600000000001,3070,8127,POINT (-122.026 47.5836),8
221,2014-06-05,279950.0,3,1750,9750,1.0,0.0,0.0,3,400.0,1961,0.0,98198,47.398,-122.29899999999999,1900,10125,POINT (-122.299 47.398),6
222,2014-09-04,527000.0,4,2330,19436,2.0,0.0,0.0,3,0.0,1987,0.0,98011,47.7663,-122.215,1910,10055,POINT (-122.215 47.7663),9
223,2014-09-18,325000.0,3,2220,16020,1.0,0.0,0.0,4,440.0,1966,0.0,98030,47.3758,-122.21700000000001,2080,9583,POINT (-122.217 47.3758),9
224,2014-09-03,328000.0,3,2020,8379,2.0,0.0,0.0,3,0.0,1994,0.0,98038,47.3828,-122.023,2020,8031,POINT (-122.023 47.3828),9
225,2014-06-04,390000.0,3,1250,7500,1.0,0.0,0.0,5,0.0,1942,0.0,98146,47.5123,-122.37299999999999,1280,7392,POINT (-122.373 47.5123),6
226,2015-03-09,479950.0,2,1510,6516,1.0,0.0,0.0,3,0.0,2005,0.0,98053,47.7076,-122.01299999999999,1640,6009,POINT (-122.013 47.7076),3
227,2014-05-29,264950.0,4,1720,9753,1.0,0.0,0.0,4,600.0,1978,0.0,98023,47.2922,-122.37100000000001,1510,9753,POINT (-122.371 47.2922),5
228,2015-01-15,235000.0,3,1430,15246,1.0,0.0,0.0,4,450.0,1961,0.0,98031,47.4075,-122.214,1960,13068,POINT (-122.214 47.4075),1
229,2015-03-03,516500.0,3,1480,4729,2.0,0.0,0.0,3,0.0,2004,0.0,98053,47.6794,-122.03399999999999,2250,4729,POINT (-122.034 47.6794),3
230,2015-04-13,655000.0,2,1450,15798,2.0,1.0,4.0,3,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193,POINT (-122.375 47.4497),4
231,2014-06-16,500000.0,4,2280,15347,1.0,0.0,0.0,5,0.0,1960,0.0,98059,47.5218,-122.164,2280,15347,POINT (-122.164 47.5218),6
232,2014-11-21,315000.0,6,2940,7350,1.0,0.0,0.0,3,1160.0,1978,0.0,98023,47.3103,-122.339,2120,8236,POINT (-122.339 47.3103),11
233,2014-11-20,213000.0,2,1000,10200,1.0,0.0,0.0,3,0.0,1961,0.0,98024,47.5687,-121.899,1150,13702,POINT (-121.899 47.5687),11
234,2014-09-02,475000.0,3,2480,5280,1.5,0.0,0.0,5,860.0,1947,0.0,98108,47.5575,-122.303,2090,4800,POINT (-122.303 47.5575),9
235,2014-06-10,1030000.0,5,3760,28040,2.0,0.0,0.0,3,0.0,1983,0.0,98033,47.6489,-122.18299999999999,3430,35096,POINT (-122.183 47.6489),6
236,2015-04-09,416000.0,3,2220,94300,1.0,0.0,0.0,5,580.0,1976,0.0,98010,47.3459,-121.95,2070,80100,POINT (-121.95 47.3459),4
237,2015-03-20,410000.0,4,1970,4740,1.5,0.0,0.0,3,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,POINT (-122.303 47.6136),3
238,2014-07-01,800000.0,3,3830,221284,2.0,0.0,0.0,3,300.0,1993,0.0,98077,47.7641,-122.023,2920,148539,POINT (-122.023 47.7641),7
239,2014-05-29,472000.0,6,4410,14034,1.0,0.0,2.0,4,2060.0,1965,0.0,98003,47.3376,-122.324,2600,13988,POINT (-122.324 47.3376),5
240,2014-12-08,225000.0,3,1430,8505,1.0,0.0,0.0,4,0.0,1968,0.0,98003,47.3173,-122.319,1190,8640,POINT (-122.319 47.3173),12
241,2014-10-01,210000.0,2,830,6000,1.0,0.0,0.0,3,0.0,1940,0.0,98126,47.5308,-122.376,830,4960,POINT (-122.376 47.5308),10
242,2015-01-27,455000.0,2,1430,5000,1.5,0.0,0.0,2,0.0,1925,0.0,98115,47.6727,-122.29899999999999,1450,3750,POINT (-122.299 47.6727),1
243,2015-04-27,225000.0,3,1300,8316,1.0,0.0,0.0,4,0.0,1954,0.0,98002,47.3221,-122.21600000000001,1260,8316,POINT (-122.216 47.3221),4
244,2014-08-26,480000.0,2,1030,3060,1.0,0.0,2.0,4,240.0,1918,0.0,98103,47.6779,-122.353,1390,3060,POINT (-122.353 47.6779),8
245,2015-02-12,363000.0,3,2740,11872,2.0,0.0,0.0,3,0.0,1990,0.0,98023,47.3076,-122.395,2570,10377,POINT (-122.395 47.3076),2
246,2014-09-29,2400000.0,4,3650,8354,1.0,1.0,4.0,3,1820.0,2000,0.0,98074,47.6338,-122.072,3120,18841,POINT (-122.072 47.6338),9
247,2015-02-26,181000.0,2,720,5120,1.0,0.0,0.0,3,0.0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566,POINT (-122.357 47.5218),2
248,2015-03-14,250000.0,4,2010,7312,1.0,0.0,0.0,4,0.0,1976,0.0,98002,47.2785,-122.213,2010,7650,POINT (-122.213 47.2785),3
249,2015-04-22,481000.0,3,1560,3000,1.0,0.0,0.0,4,790.0,1918,0.0,98103,47.6846,-122.345,1390,3000,POINT (-122.345 47.6846),4
250,2014-09-23,260000.0,3,1810,7209,1.0,0.0,0.0,4,570.0,1978,0.0,98032,47.3656,-122.27799999999999,1750,7209,POINT (-122.278 47.3656),9
251,2014-05-13,455000.0,4,3360,7685,2.0,0.0,0.0,3,0.0,2001,0.0,98058,47.4369,-122.111,3060,6567,POINT (-122.111 47.4369),5
252,2015-04-01,415000.0,3,1510,36224,2.0,0.0,0.0,3,0.0,1991,0.0,98045,47.4616,-121.711,1730,36224,POINT (-121.711 47.4616),4
253,2015-04-21,349500.0,3,1400,3538,1.0,0.0,0.0,3,600.0,1953,0.0,98118,47.5405,-122.27,1620,6331,POINT (-122.27 47.5405),4
254,2014-09-29,245000.0,3,1730,7442,2.0,0.0,0.0,3,0.0,1987,0.0,98030,47.3507,-122.178,1630,6458,POINT (-122.178 47.3507),9
255,2014-05-19,592500.0,2,1420,9191,1.5,0.0,2.0,5,0.0,1928,0.0,98115,47.6979,-122.32,1420,6816,POINT (-122.32 47.6979),5
256,2014-10-20,385000.0,4,2360,7620,1.0,0.0,0.0,4,1180.0,1955,0.0,98106,47.5278,-122.345,1910,7620,POINT (-122.345 47.5278),10
257,2015-02-11,315000.0,3,1580,11455,1.0,0.0,0.0,4,380.0,1974,0.0,98059,47.4756,-122.147,1550,10650,POINT (-122.147 47.4756),2
258,2014-11-24,255000.0,3,1230,10170,1.0,0.0,0.0,3,0.0,1979,0.0,98045,47.4437,-121.772,1380,10098,POINT (-121.772 47.4437),11
259,2014-08-29,693000.0,4,2460,4425,2.0,0.0,0.0,3,0.0,2006,0.0,98052,47.7048,-122.109,2990,5659,POINT (-122.109 47.7048),8
260,2014-12-02,780000.0,3,1660,4400,1.5,0.0,0.0,3,200.0,1911,0.0,98112,47.6362,-122.302,1660,4400,POINT (-122.302 47.6362),12
261,2014-10-24,237000.0,3,1270,8470,1.0,0.0,0.0,4,0.0,1960,0.0,98198,47.4207,-122.29,1600,8470,POINT (-122.29 47.4207),10
262,2014-12-16,525000.0,3,2100,40510,2.0,0.0,0.0,3,780.0,1979,0.0,98074,47.6154,-122.04700000000001,2380,33450,POINT (-122.047 47.6154),12
263,2015-04-28,425000.0,2,770,5040,1.0,0.0,0.0,3,0.0,1930,0.0,98144,47.5964,-122.29899999999999,1330,2580,POINT (-122.299 47.5964),4
264,2014-10-27,369900.0,1,760,10079,1.0,1.0,4.0,5,0.0,1936,0.0,98070,47.4683,-122.43799999999999,1230,14267,POINT (-122.438 47.4683),10
265,2014-05-19,290000.0,4,1700,7280,2.0,0.0,0.0,4,0.0,1988,0.0,98031,47.4045,-122.171,1950,7475,POINT (-122.171 47.4045),5
266,2014-09-29,285000.0,3,1120,10701,1.0,0.0,0.0,3,0.0,1954,0.0,98106,47.5544,-122.35799999999999,1130,6350,POINT (-122.358 47.5544),9
267,2014-08-14,415000.0,2,1070,4500,1.0,0.0,0.0,3,0.0,1937,0.0,98115,47.6802,-122.29,1320,4465,POINT (-122.29 47.6802),8
268,2015-04-09,272500.0,3,2070,9900,1.0,0.0,0.0,3,650.0,1979,0.0,98023,47.2988,-122.37100000000001,2070,8250,POINT (-122.371 47.2988),4
269,2015-05-04,2900000.0,4,5050,20100,1.5,0.0,2.0,3,300.0,1982,0.0,98004,47.6312,-122.223,3890,20060,POINT (-122.223 47.6312),5
270,2014-10-07,1370000.0,4,5310,57346,2.0,0.0,0.0,4,0.0,1989,0.0,98077,47.7285,-122.042,4180,47443,POINT (-122.042 47.7285),10
271,2015-05-01,436000.0,2,1040,7538,1.0,0.0,0.0,4,0.0,1939,0.0,98133,47.7107,-122.352,1440,7530,POINT (-122.352 47.7107),5
272,2014-10-17,210000.0,3,1700,11390,1.0,0.0,0.0,4,0.0,1967,0.0,98003,47.3271,-122.323,1350,8164,POINT (-122.323 47.3271),10
273,2014-09-25,236000.0,3,1300,5898,1.0,0.0,0.0,3,0.0,1961,0.0,98178,47.5053,-122.255,1320,7619,POINT (-122.255 47.5053),9
274,2014-11-24,331000.0,3,1080,1306,1.0,0.0,0.0,3,500.0,1954,2003.0,98199,47.6601,-122.4,1440,2225,POINT (-122.4 47.6601),11
275,2015-03-20,365000.0,3,2653,4510,2.0,0.0,0.0,3,0.0,2006,0.0,98031,47.4145,-122.166,2653,4927,POINT (-122.166 47.4145),3
276,2015-01-27,450000.0,3,2290,16258,1.0,0.0,0.0,5,0.0,1960,0.0,98058,47.4672,-122.165,1660,10530,POINT (-122.165 47.4672),1
277,2014-11-13,770000.0,4,3820,26300,2.0,0.0,0.0,3,970.0,2014,0.0,98028,47.7618,-122.26100000000001,1860,12136,POINT (-122.261 47.7618),11
278,2015-05-05,455000.0,4,2210,49375,1.0,0.0,0.0,3,0.0,1997,0.0,98038,47.3828,-122.071,2670,49385,POINT (-122.071 47.3828),5
279,2015-05-05,405000.0,3,2390,6000,1.0,0.0,0.0,3,1150.0,1908,0.0,98118,47.5362,-122.26799999999999,2020,6000,POINT (-122.268 47.5362),5
280,2014-07-03,304900.0,4,2600,11325,1.0,0.0,0.0,4,990.0,1969,0.0,98031,47.3954,-122.206,1720,11088,POINT (-122.206 47.3954),7
281,2015-02-27,170000.0,2,860,5265,1.0,0.0,0.0,3,0.0,1931,0.0,98178,47.5048,-122.272,1650,8775,POINT (-122.272 47.5048),2
282,2015-05-13,2050000.0,5,3830,8480,2.0,0.0,1.0,5,1200.0,1905,1994.0,98122,47.6166,-122.287,3050,7556,POINT (-122.287 47.6166),5
283,2014-06-30,780000.0,4,3500,7048,2.0,0.0,0.0,3,0.0,2005,0.0,98053,47.6811,-122.025,3920,7864,POINT (-122.025 47.6811),6
284,2015-04-10,330000.0,3,2420,13959,1.0,0.0,0.0,4,680.0,1988,0.0,98028,47.7486,-122.23,2570,13300,POINT (-122.23 47.7486),4
285,2014-09-05,370000.0,4,2720,8666,2.0,0.0,0.0,3,0.0,1992,0.0,98030,47.3846,-122.169,2410,8100,POINT (-122.169 47.3846),9
286,2014-10-17,467000.0,5,2500,13500,1.0,0.0,0.0,3,650.0,1979,0.0,98072,47.7564,-122.14399999999999,2300,9750,POINT (-122.144 47.7564),10
287,2015-02-09,405000.0,3,1670,6720,1.0,0.0,0.0,3,530.0,1980,0.0,98034,47.7198,-122.193,1670,7320,POINT (-122.193 47.7198),2
288,2014-07-02,675000.0,5,2900,10300,1.0,0.0,0.0,3,1450.0,1985,0.0,98006,47.5461,-122.15100000000001,2310,10300,POINT (-122.151 47.5461),7
289,2014-08-12,500000.0,2,1640,14100,1.0,0.0,0.0,4,500.0,1954,0.0,98006,47.5712,-122.14299999999999,1520,13527,POINT (-122.143 47.5712),8
290,2014-07-23,389999.0,4,1890,15770,2.0,0.0,0.0,4,0.0,1968,0.0,98166,47.4281,-122.34299999999999,2410,15256,POINT (-122.343 47.4281),7
291,2015-02-24,630000.0,4,2950,9025,1.0,0.0,2.0,4,1170.0,1975,0.0,98034,47.7128,-122.223,2120,9600,POINT (-122.223 47.7128),2
292,2014-10-22,360000.0,4,2160,9528,2.0,0.0,0.0,3,0.0,1992,0.0,98001,47.3341,-122.255,2280,9937,POINT (-122.255 47.3341),10
293,2014-10-02,580000.0,4,3280,11060,2.0,0.0,0.0,3,1010.0,1986,0.0,98056,47.5399,-122.181,2320,11004,POINT (-122.181 47.5399),10
294,2014-07-09,550000.0,3,1970,4166,2.0,0.0,3.0,5,700.0,1929,0.0,98126,47.5717,-122.375,2390,4166,POINT (-122.375 47.5717),7
295,2014-07-10,879000.0,4,3360,22111,2.0,0.0,0.0,3,0.0,1994,0.0,98075,47.5951,-122.01700000000001,3150,11374,POINT (-122.017 47.5951),7
296,2014-08-22,265000.0,3,1320,8959,1.0,0.0,0.0,3,0.0,1993,0.0,98042,47.3536,-122.14399999999999,1740,7316,POINT (-122.144 47.3536),8
297,2015-03-04,446500.0,3,2650,7286,2.0,0.0,0.0,3,0.0,1990,0.0,98059,47.5084,-122.154,2400,7220,POINT (-122.154 47.5084),3
298,2014-06-02,404000.0,3,2030,8880,1.0,0.0,0.0,3,700.0,1963,0.0,98108,47.5586,-122.311,2140,5592,POINT (-122.311 47.5586),6
299,2014-05-29,267500.0,3,1590,11914,1.0,0.0,2.0,3,500.0,1957,0.0,98188,47.4427,-122.274,1630,9052,POINT (-122.274 47.4427),5
300,2014-06-24,3080000.0,4,4550,18641,1.0,1.0,4.0,3,1950.0,2002,0.0,98074,47.6053,-122.07700000000001,4550,19508,POINT (-122.077 47.6053),6
301,2014-08-11,335000.0,3,2440,7632,2.0,0.0,0.0,3,0.0,1998,0.0,98003,47.3494,-122.301,2510,7903,POINT (-122.301 47.3494),8
302,2014-06-19,576000.0,3,1940,9000,1.0,0.0,0.0,4,970.0,1948,0.0,98117,47.6933,-122.39299999999999,2190,7310,POINT (-122.393 47.6933),6
303,2015-04-01,208633.0,3,2040,3810,2.0,0.0,0.0,3,0.0,2006,0.0,98038,47.3537,-122.0,2370,4590,POINT (-122 47.3537),4
304,2015-01-15,315000.0,3,2200,8750,1.0,0.0,0.0,4,1080.0,1964,0.0,98166,47.476000000000006,-122.337,1460,10139,POINT (-122.337 47.47600000000001),1
305,2015-02-17,725000.0,3,1920,3300,1.0,0.0,0.0,4,960.0,1913,0.0,98112,47.6239,-122.29799999999999,1740,4000,POINT (-122.298 47.6239),2
306,2015-04-03,550000.0,4,1800,7750,1.0,0.0,0.0,4,400.0,1965,0.0,98177,47.7776,-122.384,1800,8275,POINT (-122.384 47.7776),4
307,2014-06-12,610750.0,4,2180,7297,2.0,0.0,0.0,3,0.0,1984,0.0,98074,47.6459,-122.05799999999999,2250,9781,POINT (-122.058 47.6459),6
308,2015-02-28,550700.0,2,1010,5000,1.5,0.0,0.0,4,0.0,1908,0.0,98105,47.6692,-122.29700000000001,1460,5000,POINT (-122.297 47.6692),2
309,2015-01-08,665000.0,4,3320,10574,2.0,0.0,0.0,5,0.0,1960,0.0,98056,47.5376,-122.18,2720,8330,POINT (-122.18 47.5376),1
310,2015-02-09,834000.0,4,2370,4000,1.5,0.0,2.0,5,390.0,1928,0.0,98144,47.601000000000006,-122.294,2440,5750,POINT (-122.294 47.60100000000001),2
311,2014-10-23,201000.0,5,1660,78408,1.5,0.0,0.0,3,0.0,1915,0.0,98065,47.528999999999996,-121.837,1660,78408,POINT (-121.837 47.529),10
312,2014-05-02,2380000.0,5,3650,9050,2.0,0.0,4.0,5,280.0,1921,0.0,98119,47.6345,-122.367,2880,5400,POINT (-122.367 47.6345),5
313,2014-06-18,1380000.0,4,4290,12103,1.0,0.0,3.0,3,1600.0,1997,0.0,98006,47.5503,-122.102,3860,11244,POINT (-122.102 47.5503),6
314,2014-12-09,1400000.0,4,4290,12103,1.0,0.0,3.0,3,1600.0,1997,0.0,98006,47.5503,-122.102,3860,11244,POINT (-122.102 47.5503),12
315,2014-11-05,305000.0,4,1950,7700,1.0,0.0,0.0,3,600.0,1979,0.0,98058,47.4441,-122.125,2150,7350,POINT (-122.125 47.4441),11
316,2015-04-08,487000.0,3,2590,14052,1.0,0.0,0.0,5,870.0,1948,0.0,98133,47.7357,-122.333,1570,8162,POINT (-122.333 47.7357),4
317,2015-05-11,390000.0,3,1930,64904,1.0,0.0,0.0,4,0.0,1988,0.0,98042,47.346000000000004,-122.15700000000001,2350,57500,POINT (-122.157 47.346),5
318,2014-07-23,548000.0,2,1470,3864,1.0,0.0,0.0,4,300.0,1916,0.0,98103,47.6638,-122.345,1570,3864,POINT (-122.345 47.6638),7
319,2014-11-22,268750.0,4,800,8775,1.0,0.0,0.0,3,0.0,1943,0.0,98166,47.48,-122.336,1310,8775,POINT (-122.336 47.48),11
320,2014-05-13,819900.0,5,3150,7119,2.0,0.0,0.0,3,0.0,2013,0.0,98052,47.6759,-122.15100000000001,1560,8384,POINT (-122.151 47.6759),5
321,2014-10-23,520000.0,3,2030,16200,2.0,0.0,0.0,3,0.0,1984,0.0,98027,47.5162,-122.057,2660,17958,POINT (-122.057 47.5162),10
322,2014-07-21,230000.0,3,1450,11204,1.0,0.0,0.0,3,0.0,2003,0.0,98001,47.2639,-122.25200000000001,1520,9518,POINT (-122.252 47.2639),7
323,2015-02-02,240000.0,3,1510,10248,1.0,0.0,0.0,3,0.0,1969,0.0,98023,47.2929,-122.37100000000001,1510,9753,POINT (-122.371 47.2929),2
324,2014-09-05,232000.0,2,1240,12092,1.0,0.0,0.0,3,280.0,1922,1984.0,98146,47.4957,-122.352,1820,7460,POINT (-122.352 47.4957),9
325,2015-03-11,240500.0,2,1240,12092,1.0,0.0,0.0,3,280.0,1922,1984.0,98146,47.4957,-122.352,1820,7460,POINT (-122.352 47.4957),3
326,2014-10-27,274975.0,3,3030,45004,2.0,0.0,0.0,3,0.0,1987,0.0,98077,47.7721,-122.09299999999999,3080,35781,POINT (-122.093 47.7721),10
327,2014-09-05,740000.0,4,2050,4400,1.5,0.0,0.0,4,0.0,1922,0.0,98102,47.644,-122.319,2320,5500,POINT (-122.319 47.644),9
328,2015-04-28,186375.0,3,1000,7636,1.0,0.0,0.0,2,0.0,1952,0.0,98166,47.472,-122.344,1150,7600,POINT (-122.344 47.472),4
329,2014-07-25,790000.0,3,2370,10289,1.0,0.0,0.0,4,780.0,1977,0.0,98005,47.592,-122.166,2500,10004,POINT (-122.166 47.592),7
330,2014-09-16,880000.0,4,2800,6750,2.0,0.0,0.0,3,910.0,1951,2002.0,98105,47.669,-122.275,2370,6120,POINT (-122.275 47.669),9
331,2015-04-16,279000.0,6,2240,11180,2.0,0.0,0.0,4,0.0,1955,0.0,98198,47.42,-122.323,1590,7955,POINT (-122.323 47.42),4
